,budgetYear,REG_ONCB,REG_NAME,PROV_ID,PROV_NAME,arrestAll_case,arrestAll_per,arrestTreat_case,arrestTreat_per,arrestOccupy_case,arrestOccupy_per,arrestOccupy4sale_case,arrestOccupy4sale_per,arrestSale_case,arrestSale_per,arrestProduct_case,arrestProduct_per,arrestImport_case,arrestImport_per,arrestExport_case,arrestExport_per,arrestJoincase_cas,arrestJoincase_per,arrest5Main_case,arrest5Main_per
301,2560,09,ปปส.ภาค 9,92,ตรัง,3555,4055,1014,1020,1271,1437,671,820,52,62,531,690,0.0,0.0,0.0,0.0,16.0,26.0,1254,1254
302,2560,09,ปปส.ภาค 9,96,นราธิวาส,3424,4136,438,488,2012,2371,750,970,93,125,129,179,2.0,2.0,0.0,1.0,0.0,0.0,974,974
303,2560,09,ปปส.ภาค 9,94,ปัตตานี,3360,4218,802,975,1619,1922,583,764,34,47,313,501,2.0,2.0,1.0,1.0,0.0,0.0,933,933
304,2560,09,ปปส.ภาค 9,93,พัทลุง,2420,2976,425,435,1083,1274,419,575,22,26,464,650,0.0,0.0,1.0,1.0,3.0,12.0,906,906
305,2560,09,ปปส.ภาค 9,95,ยะลา,3453,3957,228,240,2454,2731,518,668,68,81,167,209,15.0,25.0,1.0,1.0,0.0,0.0,769,769
306,2560,09,ปปส.ภาค 9,90,สงขลา,9541,11503,1690,1740,4724,5590,1936,2437,79,96,1030,1536,77.0,84.0,0.0,0.0,3.0,12.0,3122,3122
307,2560,09,ปปส.ภาค 9,91,สตูล,3057,3505,786,818,1479,1670,376,451,31,37,349,488,34.0,36.0,0.0,0.0,2.0,4.0,790,790
308,2561,10,กรุงเทพมหานคร,10,กรุงเทพมหานคร,33856,36396,16480,17131,10643,11390,5875,6615,623,743,180,401,1.0,7.0,1.0,1.0,36.0,88.0,6680,6680
309,2561,01,ปปส.ภาค 1,18,ชัยนาท,1060,1135,422,425,211,216,265,300,151,180,6,8,0.0,0.0,0.0,0.0,5.0,6.0,422,422
310,2561,01,ปปส.ภาค 1,12,นนทบุรี,4673,4910,1661,1712,1777,1825,1095,1187,113,133,20,41,0.0,0.0,0.0,0.0,7.0,12.0,1228,1228
311,2561,01,ปปส.ภาค 1,13,ปทุมธานี,5402,5637,1823,1828,1792,1825,1640,1777,68,74,56,90,0.0,0.0,0.0,0.0,6.0,26.0,1764,1764
312,2561,01,ปปส.ภาค 1,14,พระนครศรีอยุธยา,4133,4430,1123,1138,1452,1523,1376,1545,164,201,6,6,0.0,0.0,0.0,0.0,8.0,13.0,1546,1546
313,2561,01,ปปส.ภาค 1,16,ลพบุรี,4655,4894,1850,1878,1364,1400,1191,1317,234,282,13,13,0.0,0.0,0.0,0.0,2.0,3.0,1438,1438
314,2561,01,ปปส.ภาค 1,11,สมุทรปราการ,8662,9006,3015,3029,3514,3570,1964,2171,112,134,36,52,0.0,2.0,2.0,15.0,14.0,26.0,2114,2114
315,2561,01,ปปส.ภาค 1,19,สระบุรี,2840,2929,628,635,1303,1322,861,918,45,50,1,1,0.0,0.0,0.0,0.0,1.0,1.0,907,907
316,2561,01,ปปส.ภาค 1,17,สิงห์บุรี,1027,1094,402,426,224,227,354,390,44,48,1,1,0.0,0.0,0.0,0.0,0.0,0.0,399,399
317,2561,01,ปปส.ภาค 1,15,อ่างทอง,1319,1400,660,664,317,326,275,327,61,77,4,4,0.0,0.0,0.0,0.0,1.0,1.0,340,340
318,2561,02,ปปส.ภาค 2,22,จันทบุรี,2671,2761,1551,1555,545,559,500,561,55,65,15,15,0.0,0.0,0.0,0.0,4.0,5.0,570,570
319,2561,02,ปปส.ภาค 2,24,ฉะเชิงเทรา,4261,4424,2199,2223,1082,1109,790,861,172,204,12,13,0.0,0.0,0.0,0.0,6.0,14.0,974,974
320,2561,02,ปปส.ภาค 2,20,ชลบุรี,11830,12193,7131,7172,2195,2236,2143,2362,339,395,11,11,3.0,3.0,1.0,1.0,6.0,12.0,2497,2497
321,2561,02,ปปส.ภาค 2,23,ตราด,1030,1082,621,625,201,208,139,168,59,67,5,6,0.0,0.0,0.0,0.0,3.0,6.0,203,203
322,2561,02,ปปส.ภาค 2,26,นครนายก,2384,2486,1476,1492,472,489,407,463,16,21,10,16,0.0,0.0,2.0,2.0,1.0,3.0,435,435
323,2561,02,ปปส.ภาค 2,25,ปราจีนบุรี,3487,3572,1982,1987,736,742,719,785,47,53,1,1,0.0,0.0,0.0,0.0,2.0,4.0,767,767
324,2561,02,ปปส.ภาค 2,21,ระยอง,7297,7524,4264,4278,1525,1555,1216,1340,287,341,5,7,0.0,0.0,0.0,0.0,0.0,3.0,1508,1508
325,2561,02,ปปส.ภาค 2,27,สระแก้ว,2684,2810,1668,1694,486,500,413,472,105,126,6,7,1.0,2.0,0.0,0.0,4.0,8.0,525,525
326,2561,03,ปปส.ภาค 3,36,ชัยภูมิ,5530,5814,3225,3289,1160,1193,903,1034,192,225,24,25,0.0,0.0,1.0,1.0,20.0,42.0,1120,1120
327,2561,03,ปปส.ภาค 3,30,นครราชสีมา,8610,8978,4599,4634,2105,2167,1571,1769,293,361,27,27,0.0,0.0,0.0,1.0,14.0,18.0,1891,1891
328,2561,03,ปปส.ภาค 3,31,บุรีรัมย์,4213,4561,2746,2783,595,635,656,825,199,295,15,15,0.0,0.0,0.0,0.0,2.0,8.0,870,870
329,2561,03,ปปส.ภาค 3,35,ยโสธร,2876,3021,1862,1890,356,370,430,505,203,229,23,23,0.0,0.0,0.0,0.0,2.0,4.0,656,656
330,2561,03,ปปส.ภาค 3,33,ศรีสะเกษ,5321,5488,3288,3297,990,1025,815,913,206,231,21,21,0.0,0.0,0.0,0.0,1.0,1.0,1042,1042
331,2561,03,ปปส.ภาค 3,32,สุรินทร์,4398,4706,3170,3196,326,342,554,705,308,417,30,30,1.0,1.0,0.0,0.0,7.0,13.0,893,893
332,2561,03,ปปส.ภาค 3,37,อำนาจเจริญ,2768,2883,2038,2068,307,315,269,314,143,175,11,11,0.0,0.0,0.0,0.0,0.0,0.0,423,423
333,2561,03,ปปส.ภาค 3,34,อุบลราชธานี,9498,9931,6344,6421,1315,1376,1169,1392,628,695,33,34,3.0,6.0,0.0,0.0,1.0,2.0,1833,1833
334,2561,04,ปปส.ภาค 4,46,กาฬสินธุ์,3156,3393,678,681,1072,1133,1250,1407,113,124,34,36,0.0,0.0,0.0,0.0,2.0,5.0,1397,1397
335,2561,04,ปปส.ภาค 4,40,ขอนแก่น,6941,7204,3176,3219,2094,2154,1412,1519,238,287,15,15,0.0,0.0,0.0,0.0,3.0,6.0,1665,1665
336,2561,04,ปปส.ภาค 4,48,นครพนม,1717,1920,705,714,341,377,505,620,151,181,5,5,9.0,21.0,0.0,0.0,1.0,2.0,670,670
337,2561,04,ปปส.ภาค 4,38,บึงกาฬ,2070,2256,824,828,601,638,605,739,22,23,11,12,6.0,12.0,0.0,0.0,1.0,4.0,644,644
338,2561,04,ปปส.ภาค 4,44,มหาสารคาม,2703,2797,751,754,1074,1095,786,845,72,83,20,20,0.0,0.0,0.0,0.0,0.0,0.0,878,878
339,2561,04,ปปส.ภาค 4,49,มุกดาหาร,2723,2835,1897,1909,419,431,339,407,57,72,6,7,3.0,4.0,0.0,0.0,2.0,5.0,405,405
340,2561,04,ปปส.ภาค 4,45,ร้อยเอ็ด,3001,3203,1229,1274,810,858,858,946,81,98,14,14,0.0,0.0,0.0,0.0,6.0,10.0,953,953
341,2561,04,ปปส.ภาค 4,42,เลย,2436,2667,857,867,826,876,675,827,54,69,15,17,6.0,8.0,0.0,0.0,0.0,0.0,750,750
342,2561,04,ปปส.ภาค 4,47,สกลนคร,2032,2232,487,504,569,591,606,720,310,353,57,60,0.0,0.0,0.0,0.0,2.0,3.0,973,973
343,2561,04,ปปส.ภาค 4,43,หนองคาย,3082,3245,1953,1986,617,636,441,537,47,54,3,3,16.0,24.0,0.0,0.0,0.0,0.0,507,507
344,2561,04,ปปส.ภาค 4,39,หนองบัวลำภู,843,928,61,61,365,381,374,438,39,44,3,3,0.0,0.0,0.0,0.0,0.0,0.0,416,416
345,2561,04,ปปส.ภาค 4,41,อุดรธานี,3115,3392,660,681,1033,1083,1287,1473,97,115,32,34,0.0,0.0,0.0,0.0,1.0,1.0,1416,1416
346,2561,05,ปปส.ภาค 5,57,เชียงราย,4945,5688,3083,3269,709,810,882,1229,222,302,37,61,6.0,9.0,0.0,0.0,1.0,3.0,1147,1147
347,2561,05,ปปส.ภาค 5,50,เชียงใหม่,9131,9821,4569,4619,2156,2261,1904,2292,461,597,31,33,2.0,2.0,1.0,1.0,3.0,12.0,2399,2399
348,2561,05,ปปส.ภาค 5,55,น่าน,1881,2085,949,990,402,449,427,516,94,118,6,9,1.0,1.0,0.0,0.0,0.0,0.0,528,528
349,2561,05,ปปส.ภาค 5,56,พะเยา,2028,2320,1252,1378,324,361,344,452,88,103,17,23,0.0,0.0,0.0,0.0,0.0,0.0,449,449
350,2561,05,ปปส.ภาค 5,54,แพร่,2551,2722,1796,1843,327,353,287,354,117,136,20,25,0.0,0.0,0.0,0.0,0.0,7.0,424,424
351,2561,05,ปปส.ภาค 5,58,แม่ฮ่องสอน,436,516,220,230,119,146,72,92,17,25,7,19,0.0,2.0,0.0,0.0,0.0,1.0,96,96
352,2561,05,ปปส.ภาค 5,52,ลำปาง,3543,3787,1982,2001,718,737,603,753,229,284,11,12,0.0,0.0,0.0,0.0,0.0,0.0,843,843
353,2561,05,ปปส.ภาค 5,51,ลำพูน,2578,2765,1273,1329,604,630,551,631,137,160,11,11,0.0,0.0,0.0,0.0,0.0,2.0,699,699
354,2561,06,ปปส.ภาค 6,62,กำแพงเพชร,2494,2749,1255,1269,389,420,346,416,483,616,12,13,0.0,0.0,0.0,1.0,9.0,14.0,841,841
355,2561,06,ปปส.ภาค 6,63,ตาก,2621,2747,1866,1888,392,423,176,209,170,207,14,15,2.0,3.0,0.0,0.0,1.0,2.0,362,362
356,2561,06,ปปส.ภาค 6,60,นครสวรรค์,2483,2693,638,652,902,945,760,873,173,213,10,10,0.0,0.0,0.0,0.0,0.0,0.0,943,943
357,2561,06,ปปส.ภาค 6,66,พิจิตร,2159,2405,1087,1179,387,410,451,528,211,260,18,19,0.0,0.0,0.0,0.0,3.0,7.0,680,680
358,2561,06,ปปส.ภาค 6,65,พิษณุโลก,2457,2935,1088,1206,482,530,428,546,432,569,20,33,0.0,0.0,0.0,0.0,6.0,50.0,880,880
359,2561,06,ปปส.ภาค 6,67,เพชรบูรณ์,3540,3837,1725,1762,770,822,709,832,304,383,26,26,0.0,0.0,0.0,0.0,5.0,11.0,1039,1039
360,2561,06,ปปส.ภาค 6,64,สุโขทัย,1427,1642,415,451,379,405,402,490,216,261,6,6,0.0,0.0,0.0,0.0,6.0,22.0,624,624
361,2561,06,ปปส.ภาค 6,53,อุตรดิตถ์,1807,2189,659,776,417,456,467,589,233,322,23,23,1.0,2.0,0.0,0.0,4.0,18.0,724,724
362,2561,06,ปปส.ภาค 6,61,อุทัยธานี,946,1018,469,475,161,172,211,246,100,120,4,4,0.0,0.0,0.0,0.0,1.0,1.0,315,315
363,2561,07,ปปส.ภาค 7,71,กาญจนบุรี,4732,4937,2203,2227,1391,1433,849,946,264,301,17,19,1.0,1.0,0.0,0.0,5.0,8.0,1131,1131
364,2561,07,ปปส.ภาค 7,73,นครปฐม,4848,5100,2716,2776,920,968,956,1055,230,265,16,23,1.0,1.0,0.0,0.0,4.0,5.0,1203,1203
365,2561,07,ปปส.ภาค 7,77,ประจวบคีรีขันธ์,2562,2768,818,828,701,736,576,647,374,433,83,104,1.0,1.0,0.0,0.0,4.0,11.0,1034,1034
366,2561,07,ปปส.ภาค 7,76,เพชรบุรี,2321,2641,1146,1244,609,665,379,480,174,229,10,18,0.0,0.0,0.0,0.0,3.0,5.0,563,563
367,2561,07,ปปส.ภาค 7,70,ราชบุรี,6389,6504,3847,3862,1360,1390,1076,1135,87,97,13,14,0.0,0.0,0.0,0.0,2.0,2.0,1176,1176
368,2561,07,ปปส.ภาค 7,75,สมุทรสงคราม,870,926,434,442,200,212,171,201,60,66,3,3,0.0,0.0,0.0,0.0,2.0,2.0,234,234
369,2561,07,ปปส.ภาค 7,74,สมุทรสาคร,2165,2241,396,399,932,945,811,854,20,24,5,5,0.0,0.0,0.0,0.0,1.0,14.0,836,836
370,2561,07,ปปส.ภาค 7,72,สุพรรณบุรี,3661,3834,1552,1561,1068,1094,909,1019,123,150,8,9,0.0,0.0,0.0,0.0,1.0,1.0,1040,1040
371,2561,08,ปปส.ภาค 8,81,กระบี่,3998,4478,250,253,2626,2788,884,1143,62,78,174,210,0.0,0.0,0.0,0.0,1.0,5.0,1120,1120
372,2561,08,ปปส.ภาค 8,86,ชุมพร,4400,4764,707,731,2602,2712,955,1162,46,51,82,91,0.0,0.0,0.0,0.0,4.0,13.0,1083,1083
373,2561,08,ปปส.ภาค 8,80,นครศรีธรรมราช,11632,12407,4563,4638,3941,4132,1700,1994,40,46,1383,1577,0.0,0.0,0.0,0.0,3.0,15.0,3123,3123
374,2561,08,ปปส.ภาค 8,82,พังงา,2291,2752,608,772,1097,1219,347,456,47,67,192,230,0.0,0.0,0.0,0.0,0.0,8.0,586,586
375,2561,08,ปปส.ภาค 8,83,ภูเก็ต,6756,7705,806,815,4365,4866,959,1159,141,169,483,692,0.0,0.0,0.0,0.0,1.0,3.0,1583,1583
376,2561,08,ปปส.ภาค 8,85,ระนอง,2259,2374,261,264,1366,1392,462,527,31,33,135,149,2.0,2.0,0.0,0.0,2.0,7.0,630,630
377,2561,08,ปปส.ภาค 8,84,สุราษฎร์ธานี,10741,11912,2469,2488,5312,5726,1743,2174,116,141,1095,1368,0.0,0.0,0.0,0.0,5.0,14.0,2954,2954
378,2561,09,ปปส.ภาค 9,92,ตรัง,3549,3968,1376,1399,1098,1220,653,825,58,70,350,433,0.0,0.0,0.0,0.0,13.0,20.0,1061,1061
379,2561,09,ปปส.ภาค 9,96,นราธิวาส,6197,7051,1865,1990,3082,3463,927,1184,112,132,206,270,1.0,2.0,0.0,0.0,1.0,7.0,1246,1246
380,2561,09,ปปส.ภาค 9,94,ปัตตานี,4125,4609,909,935,2025,2220,808,953,44,51,336,443,0.0,0.0,0.0,0.0,1.0,2.0,1188,1188
381,2561,09,ปปส.ภาค 9,93,พัทลุง,2581,3018,550,575,1132,1268,514,652,27,39,347,466,1.0,1.0,0.0,0.0,10.0,17.0,889,889
382,2561,09,ปปส.ภาค 9,95,ยะลา,3623,4203,324,388,2534,2834,585,739,38,50,138,184,2.0,2.0,0.0,0.0,1.0,3.0,763,763
383,2561,09,ปปส.ภาค 9,90,สงขลา,10936,12510,3583,3617,4695,5357,1832,2334,84,109,706,1025,22.0,25.0,2.0,2.0,12.0,41.0,2646,2646
384,2561,09,ปปส.ภาค 9,91,สตูล,3535,3838,1546,1580,1433,1543,361,445,21,28,138,203,34.0,36.0,0.0,0.0,1.0,1.0,554,554
385,2562,10,กรุงเทพมหานคร,10,กรุงเทพมหานคร,30145,32208,15067,15458,9551,10283,4712,5238,428,500,326,613,0.0,1.0,1.0,1.0,9.0,103.0,5467,6353
386,2562,01,ปปส.ภาค 1,18,ชัยนาท,1579,1636,957,965,240,245,276,306,101,114,4,4,0.0,0.0,0.0,0.0,1.0,2.0,381,424
387,2562,01,ปปส.ภาค 1,12,นนทบุรี,5562,5795,1719,1729,2810,2920,939,1030,72,87,14,18,1.0,1.0,0.0,0.0,1.0,6.0,1026,1136
388,2562,01,ปปส.ภาค 1,13,ปทุมธานี,7232,7419,2994,2998,2871,2917,1217,1296,23,25,122,173,0.0,0.0,0.0,0.0,1.0,6.0,1362,1494
389,2562,01,ปปส.ภาค 1,14,พระนครศรีอยุธยา,5223,5423,2470,2489,1438,1474,1174,1279,124,156,4,4,0.0,0.0,0.0,0.0,1.0,18.0,1302,1439
390,2562,01,ปปส.ภาค 1,16,ลพบุรี,4949,5097,2262,2272,1439,1452,1090,1172,151,187,4,4,0.0,0.0,0.0,0.0,1.0,9.0,1245,1363
391,2562,01,ปปส.ภาค 1,11,สมุทรปราการ,11519,11800,4602,4615,4953,5013,1773,1900,76,84,94,163,0.0,0.0,1.0,1.0,1.0,19.0,1944,2148
392,2562,01,ปปส.ภาค 1,19,สระบุรี,3156,3245,843,850,1462,1481,802,859,36,39,6,6,1.0,1.0,0.0,0.0,1.0,4.0,845,905
393,2562,01,ปปส.ภาค 1,17,สิงห์บุรี,1274,1314,582,585,311,314,345,372,33,39,1,1,0.0,0.0,0.0,0.0,1.0,2.0,379,412
394,2562,01,ปปส.ภาค 1,15,อ่างทอง,1364,1417,657,659,350,355,298,331,56,69,2,2,0.0,0.0,0.0,0.0,1.0,1.0,356,402
395,2562,02,ปปส.ภาค 2,22,จันทบุรี,2892,2975,1759,1766,540,547,524,576,34,43,30,34,0.0,0.0,0.0,0.0,1.0,8.0,588,653
396,2562,02,ปปส.ภาค 2,24,ฉะเชิงเทรา,4480,4615,2438,2448,1092,1116,766,840,132,151,42,48,0.0,0.0,0.0,0.0,1.0,12.0,940,1039
397,2562,02,ปปส.ภาค 2,20,ชลบุรี,12712,13022,8900,8964,1723,1754,1817,1991,248,273,18,24,0.0,0.0,0.0,0.0,1.0,14.0,2083,2288
398,2562,02,ปปส.ภาค 2,23,ตราด,1264,1315,803,804,207,215,172,202,62,68,16,16,0.0,0.0,0.0,0.0,1.0,4.0,250,286
399,2562,02,ปปส.ภาค 2,26,นครนายก,2335,2417,1430,1435,510,523,357,411,20,26,11,11,0.0,0.0,0.0,0.0,1.0,5.0,388,448
400,2562,02,ปปส.ภาค 2,25,ปราจีนบุรี,3050,3143,1741,1749,685,694,584,654,29,32,8,8,0.0,0.0,0.0,0.0,1.0,6.0,621,694
401,2562,02,ปปส.ภาค 2,21,ระยอง,7238,7413,4522,4530,1438,1462,1195,1301,71,97,11,17,0.0,0.0,0.0,0.0,1.0,3.0,1277,1415
402,2562,02,ปปส.ภาค 2,27,สระแก้ว,2790,2937,1790,1825,460,484,434,495,90,114,10,10,1.0,1.0,0.0,0.0,1.0,8.0,535,620
403,2562,03,ปปส.ภาค 3,36,ชัยภูมิ,7334,7503,4507,4524,1303,1323,1127,1220,277,301,92,94,0.0,0.0,0.0,0.0,1.0,27.0,1496,1615
404,2562,03,ปปส.ภาค 3,30,นครราชสีมา,12012,12299,7389,7419,2494,2554,1615,1738,418,482,76,78,0.0,0.0,0.0,0.0,1.0,19.0,2109,2298
405,2562,03,ปปส.ภาค 3,31,บุรีรัมย์,6015,6382,4005,4023,653,685,913,1092,391,525,50,50,0.0,0.0,0.0,0.0,1.0,5.0,1354,1667
406,2562,03,ปปส.ภาค 3,35,ยโสธร,3884,4007,2607,2619,446,456,487,557,289,316,44,46,0.0,0.0,0.0,0.0,1.0,6.0,820,919
407,2562,03,ปปส.ภาค 3,33,ศรีสะเกษ,7280,7508,4560,4584,1132,1162,1176,1307,360,401,47,48,0.0,0.0,0.0,0.0,1.0,1.0,1583,1756
408,2562,03,ปปส.ภาค 3,32,สุรินทร์,5534,5836,4155,4169,358,385,501,637,450,565,47,48,2.0,2.0,0.0,0.0,1.0,25.0,1000,1252
409,2562,03,ปปส.ภาค 3,37,อำนาจเจริญ,3615,3736,2642,2652,351,358,368,445,212,237,35,35,1.0,3.0,0.0,0.0,0.0,0.0,616,720
410,2562,03,ปปส.ภาค 3,34,อุบลราชธานี,12247,12639,8423,8510,1475,1522,1196,1364,1069,1153,77,78,2.0,5.0,0.0,0.0,1.0,3.0,2344,2600
411,2562,04,ปปส.ภาค 4,46,กาฬสินธุ์,3062,3284,806,810,870,905,1275,1435,87,109,19,19,0.0,0.0,0.0,0.0,1.0,3.0,1381,1563
412,2562,04,ปปส.ภาค 4,40,ขอนแก่น,7022,7255,3330,3345,1981,2026,1540,1677,151,179,17,20,0.0,0.0,0.0,0.0,1.0,7.0,1708,1876
413,2562,04,ปปส.ภาค 4,48,นครพนม,1729,1939,751,767,331,367,508,630,113,141,13,13,8.0,13.0,1.0,1.0,1.0,4.0,643,798
414,2562,04,ปปส.ภาค 4,38,บึงกาฬ,2256,2490,893,909,584,608,727,911,35,42,10,10,6.0,9.0,0.0,0.0,1.0,1.0,778,972
415,2562,04,ปปส.ภาค 4,44,มหาสารคาม,2795,2888,896,897,960,973,897,974,27,29,13,13,0.0,0.0,0.0,0.0,1.0,1.0,937,1016
416,2562,04,ปปส.ภาค 4,49,มุกดาหาร,2718,2814,1817,1825,475,486,371,440,45,48,5,6,1.0,2.0,0.0,0.0,1.0,7.0,422,496
417,2562,04,ปปส.ภาค 4,45,ร้อยเอ็ด,3561,3713,1556,1571,875,910,1053,1146,61,70,13,13,0.0,0.0,0.0,0.0,1.0,1.0,1127,1229
418,2562,04,ปปส.ภาค 4,42,เลย,2406,2628,785,797,786,830,763,924,36,38,23,25,6.0,7.0,0.0,0.0,1.0,3.0,828,994
419,2562,04,ปปส.ภาค 4,47,สกลนคร,2380,2614,475,482,499,530,883,1003,444,515,77,77,0.0,1.0,0.0,0.0,1.0,4.0,1404,1596
420,2562,04,ปปส.ภาค 4,43,หนองคาย,3211,3370,1980,2008,666,680,526,630,22,29,2,2,15.0,21.0,0.0,0.0,0.0,0.0,565,682
421,2562,04,ปปส.ภาค 4,39,หนองบัวลำภู,801,890,32,32,276,286,457,531,25,29,11,12,0.0,0.0,0.0,0.0,0.0,0.0,493,572
422,2562,04,ปปส.ภาค 4,41,อุดรธานี,3578,3859,838,852,962,1032,1666,1849,84,95,20,22,0.0,0.0,0.0,0.0,1.0,1.0,1770,1966
423,2562,05,ปปส.ภาค 5,57,เชียงราย,5944,6475,3980,4074,759,831,883,1158,262,329,50,66,9.0,14.0,0.0,0.0,1.0,3.0,1204,1567
424,2562,05,ปปส.ภาค 5,50,เชียงใหม่,10582,11144,6348,6383,1922,2006,1810,2127,464,581,34,38,0.0,0.0,0.0,0.0,1.0,8.0,2308,2746
425,2562,05,ปปส.ภาค 5,55,น่าน,2711,2870,1665,1704,392,416,466,531,161,192,24,24,0.0,0.0,0.0,0.0,1.0,1.0,651,747
426,2562,05,ปปส.ภาค 5,56,พะเยา,2501,2583,1644,1658,301,311,435,486,82,88,37,38,0.0,0.0,0.0,0.0,1.0,1.0,554,612
427,2562,05,ปปส.ภาค 5,54,แพร่,2783,2863,2007,2015,370,381,296,343,86,95,22,27,0.0,0.0,0.0,0.0,0.0,0.0,404,465
