,budgetYear,REG_ONCB,REG_NAME,PROV_ID,PROV_NAME,arrestAll_case,arrestAll_per,arrestTreat_case,arrestTreat_per,arrestOccupy_case,arrestOccupy_per,arrestOccupy4sale_case,arrestOccupy4sale_per,arrestSale_case,arrestSale_per,arrestProduct_case,arrestProduct_per,arrestImport_case,arrestImport_per,arrestExport_case,arrestExport_per,arrestJoincase_cas,arrestJoincase_per,arrest5Main_case,arrest5Main_per
428,2562,05,ปปส.ภาค 5,58,แม่ฮ่องสอน,476,553,245,278,128,144,91,112,9,15,3,4,0.0,0.0,0.0,0.0,0.0,0.0,103,131
429,2562,05,ปปส.ภาค 5,52,ลำปาง,4047,4251,2517,2542,666,689,631,753,220,251,12,15,0.0,0.0,0.0,0.0,0.0,0.0,863,1019
430,2562,05,ปปส.ภาค 5,51,ลำพูน,3017,3161,1825,1863,536,554,525,602,121,131,10,10,0.0,0.0,0.0,0.0,1.0,1.0,656,743
431,2562,06,ปปส.ภาค 6,62,กำแพงเพชร,3610,3811,2188,2208,586,603,346,405,465,568,23,23,0.0,0.0,0.0,0.0,1.0,4.0,834,996
432,2562,06,ปปส.ภาค 6,63,ตาก,2774,2907,2011,2027,405,428,210,276,136,162,11,13,1.0,1.0,0.0,0.0,0.0,0.0,358,452
433,2562,06,ปปส.ภาค 6,60,นครสวรรค์,2424,2621,890,905,806,847,575,685,139,169,13,14,0.0,0.0,0.0,0.0,1.0,1.0,727,868
434,2562,06,ปปส.ภาค 6,66,พิจิตร,1876,2122,987,1078,303,329,408,474,168,230,7,7,0.0,0.0,0.0,0.0,1.0,2.0,583,711
435,2562,06,ปปส.ภาค 6,65,พิษณุโลก,3230,3769,1689,1898,662,719,466,586,377,523,32,33,0.0,0.0,0.0,0.0,1.0,10.0,875,1142
436,2562,06,ปปส.ภาค 6,67,เพชรบูรณ์,3100,3376,1324,1378,710,756,831,968,210,245,20,20,0.0,0.0,0.0,0.0,1.0,8.0,1061,1233
437,2562,06,ปปส.ภาค 6,64,สุโขทัย,2076,2258,1009,1057,486,506,414,489,153,189,10,10,0.0,0.0,0.0,0.0,1.0,6.0,577,688
438,2562,06,ปปส.ภาค 6,53,อุตรดิตถ์,2103,2460,966,1117,414,437,557,668,141,202,18,18,0.0,0.0,0.0,0.0,1.0,16.0,716,888
439,2562,06,ปปส.ภาค 6,61,อุทัยธานี,1588,1657,1083,1095,184,186,231,267,67,85,22,23,0.0,0.0,0.0,0.0,1.0,1.0,320,375
440,2562,07,ปปส.ภาค 7,71,กาญจนบุรี,4334,4473,2082,2092,1216,1240,788,853,235,271,8,8,0.0,0.0,1.0,1.0,1.0,6.0,1032,1133
441,2562,07,ปปส.ภาค 7,73,นครปฐม,4441,4651,2601,2665,818,858,790,861,182,213,34,37,0.0,0.0,0.0,0.0,1.0,11.0,1006,1111
442,2562,07,ปปส.ภาค 7,77,ประจวบคีรีขันธ์,2386,2561,823,829,630,660,560,623,288,331,73,93,0.0,0.0,0.0,0.0,1.0,24.0,921,1047
443,2562,07,ปปส.ภาค 7,76,เพชรบุรี,2442,2761,1279,1395,604,664,395,494,142,179,14,18,0.0,0.0,0.0,0.0,1.0,11.0,551,691
444,2562,07,ปปส.ภาค 7,70,ราชบุรี,6399,6548,3854,3870,1501,1513,960,1052,61,67,14,27,0.0,0.0,1.0,1.0,1.0,15.0,1036,1147
445,2562,07,ปปส.ภาค 7,75,สมุทรสงคราม,950,992,529,532,233,241,144,166,41,47,2,3,0.0,0.0,0.0,0.0,1.0,3.0,187,216
446,2562,07,ปปส.ภาค 7,74,สมุทรสาคร,2138,2256,318,318,1008,1037,768,816,15,19,22,49,0.0,0.0,0.0,0.0,1.0,16.0,805,884
447,2562,07,ปปส.ภาค 7,72,สุพรรณบุรี,3577,3680,1684,1694,1022,1033,770,837,88,102,8,8,0.0,0.0,0.0,0.0,1.0,2.0,866,947
448,2562,08,ปปส.ภาค 8,81,กระบี่,4287,4625,498,500,2808,2923,825,1019,40,49,116,132,0.0,0.0,0.0,0.0,1.0,2.0,981,1200
449,2562,08,ปปส.ภาค 8,86,ชุมพร,4675,4977,1008,1025,2688,2781,869,1045,45,53,55,56,0.0,0.0,0.0,0.0,1.0,17.0,969,1154
450,2562,08,ปปส.ภาค 8,80,นครศรีธรรมราช,13317,13926,5750,5834,4699,4874,1692,1946,56,64,1107,1179,1.0,1.0,0.0,0.0,1.0,24.0,2856,3190
451,2562,08,ปปส.ภาค 8,82,พังงา,2531,2913,983,1117,985,1093,425,543,21,28,117,127,0.0,0.0,0.0,0.0,1.0,3.0,563,698
452,2562,08,ปปส.ภาค 8,83,ภูเก็ต,6762,8104,1352,1598,3846,4391,915,1187,125,147,516,767,2.0,2.0,2.0,2.0,1.0,9.0,1560,2105
453,2562,08,ปปส.ภาค 8,85,ระนอง,2365,2495,557,571,1303,1332,400,462,33,41,60,65,3.0,6.0,0.0,0.0,1.0,11.0,496,574
454,2562,08,ปปส.ภาค 8,84,สุราษฎร์ธานี,11127,12061,2920,2936,5357,5685,1623,1990,112,145,1111,1292,0.0,0.0,0.0,0.0,1.0,13.0,2846,3427
455,2562,09,ปปส.ภาค 9,92,ตรัง,4055,4413,1927,1937,1086,1174,718,913,11,15,309,365,0.0,0.0,0.0,0.0,1.0,8.0,1038,1293
456,2562,09,ปปส.ภาค 9,96,นราธิวาส,4939,5444,1196,1217,2707,2935,785,972,82,105,165,208,2.0,2.0,0.0,0.0,1.0,4.0,1034,1287
457,2562,09,ปปส.ภาค 9,94,ปัตตานี,4314,4739,931,957,2274,2479,824,963,30,33,245,296,2.0,2.0,0.0,0.0,1.0,3.0,1101,1294
458,2562,09,ปปส.ภาค 9,93,พัทลุง,2401,2685,393,421,1191,1259,555,707,13,13,247,279,0.0,0.0,0.0,0.0,1.0,6.0,815,999
459,2562,09,ปปส.ภาค 9,95,ยะลา,3237,3660,257,273,2307,2558,529,647,32,38,109,139,2.0,2.0,0.0,0.0,1.0,3.0,672,826
460,2562,09,ปปส.ภาค 9,90,สงขลา,11683,12970,4030,4079,5331,5958,1728,2160,47,50,475,635,66.0,73.0,0.0,0.0,1.0,14.0,2316,2918
461,2562,09,ปปส.ภาค 9,91,สตูล,3953,4169,1745,1747,1564,1664,432,484,24,25,148,200,31.0,38.0,0.0,0.0,1.0,6.0,635,747
462,2563,04,ปปส.ภาค 4,44,มหาสารคาม,3209,3290,897,896,1176,1195,1018,1074,49,51,67,72,1.0,1.0,0.0,0.0,0.0,0.0,1135,1198
463,2563,04,ปปส.ภาค 4,49,มุกดาหาร,3694,3745,2487,2486,644,656,477,515,41,50,37,29,3.0,2.0,0.0,0.0,2.0,2.0,558,596
464,2563,04,ปปส.ภาค 4,45,ร้อยเอ็ด,4558,4658,2141,2147,1065,1072,1242,1321,71,78,32,32,1.0,1.0,1.0,1.0,3.0,4.0,1347,1433
465,2563,04,ปปส.ภาค 4,42,เลย,2601,2741,874,879,906,942,713,803,44,51,53,56,5.0,3.0,0.0,0.0,6.0,7.0,815,913
466,2563,04,ปปส.ภาค 4,47,สกลนคร,3336,3500,930,932,679,705,1048,1167,430,475,245,214,1.0,1.0,0.0,0.0,2.0,5.0,1724,1857
467,2563,04,ปปส.ภาค 4,43,หนองคาย,3167,3219,1762,1762,680,689,684,725,13,13,7,7,21.0,23.0,0.0,0.0,0.0,0.0,725,768
468,2563,04,ปปส.ภาค 4,39,หนองบัวลำภู,1118,1180,139,138,348,349,597,658,14,15,20,20,,,0.0,0.0,0.0,0.0,631,693
469,2563,04,ปปส.ภาค 4,41,อุดรธานี,5175,5362,1678,1683,1405,1430,1895,2045,86,93,97,97,,,0.0,0.0,4.0,4.0,2078,2235
470,2563,05,ปปส.ภาค 5,57,เชียงราย,7287,7168,4499,4508,815,749,1158,1191,323,340,486,373,5.0,6.0,0.0,0.0,0.0,0.0,1972,1910
471,2563,05,ปปส.ภาค 5,50,เชียงใหม่,11197,11383,6353,6355,1745,1786,1864,2072,503,570,721,587,4.0,5.0,0.0,0.0,4.0,5.0,3092,3234
472,2563,05,ปปส.ภาค 5,55,น่าน,2954,3018,1930,1938,387,400,448,493,125,133,63,53,,,0.0,0.0,0.0,0.0,636,679
473,2563,05,ปปส.ภาค 5,56,พะเยา,2934,2951,1779,1779,351,359,443,482,118,124,241,205,,,0.0,0.0,0.0,0.0,802,811
474,2563,05,ปปส.ภาค 5,54,แพร่,3280,3205,2101,2105,467,461,340,362,77,81,295,196,,,0.0,0.0,0.0,0.0,712,639
475,2563,05,ปปส.ภาค 5,58,แม่ฮ่องสอน,612,578,248,249,167,168,83,95,18,20,94,44,1.0,1.0,0.0,0.0,0.0,0.0,196,160
476,2563,05,ปปส.ภาค 5,52,ลำปาง,4343,4362,2445,2447,652,653,690,724,299,336,255,199,,,0.0,0.0,0.0,0.0,1244,1259
477,2563,05,ปปส.ภาค 5,51,ลำพูน,3021,3084,1855,1851,434,436,518,575,93,103,120,118,,,0.0,0.0,0.0,0.0,731,796
478,2563,06,ปปส.ภาค 6,62,กำแพงเพชร,2541,2689,1192,1193,486,498,302,337,509,607,48,50,,,0.0,0.0,3.0,3.0,859,994
479,2563,06,ปปส.ภาค 6,63,ตาก,2061,2149,1210,1210,380,393,287,337,128,155,54,50,1.0,1.0,0.0,0.0,0.0,0.0,470,543
480,2563,06,ปปส.ภาค 6,60,นครสวรรค์,2772,2914,1173,1178,800,831,575,652,184,212,37,37,,,0.0,0.0,1.0,2.0,796,901
481,2563,06,ปปส.ภาค 6,66,พิจิตร,1853,1958,940,940,366,382,323,359,189,242,35,35,,,0.0,0.0,0.0,0.0,547,636
482,2563,06,ปปส.ภาค 6,65,พิษณุโลก,3334,3495,1933,1933,531,564,423,506,337,406,106,82,,,0.0,0.0,3.0,3.0,866,994
483,2563,06,ปปส.ภาค 6,67,เพชรบูรณ์,2941,3096,884,886,757,777,1013,1118,185,212,99,99,,,1.0,1.0,1.0,2.0,1298,1430
484,2563,06,ปปส.ภาค 6,64,สุโขทัย,2145,2292,876,875,580,613,458,535,178,214,48,49,,,0.0,0.0,3.0,3.0,684,798
485,2563,06,ปปส.ภาค 6,53,อุตรดิตถ์,2069,2199,791,799,527,535,514,577,178,225,54,53,,,0.0,0.0,4.0,9.0,746,855
486,2563,06,ปปส.ภาค 6,61,อุทัยธานี,1067,1097,649,651,181,186,140,153,40,47,57,60,,,0.0,0.0,0.0,0.0,237,260
487,2563,07,ปปส.ภาค 7,71,กาญจนบุรี,3191,3299,1311,1309,922,947,659,714,216,241,66,66,1.0,1.0,0.0,0.0,13.0,16.0,942,1022
488,2563,07,ปปส.ภาค 7,73,นครปฐม,3675,3801,1990,1991,770,806,648,693,168,178,89,121,,,0.0,0.0,8.0,10.0,905,992
489,2563,07,ปปส.ภาค 7,77,ประจวบคีรีขันธ์,2429,2564,788,788,617,636,715,791,189,206,109,130,1.0,2.0,1.0,1.0,4.0,5.0,1015,1130
490,2563,07,ปปส.ภาค 7,76,เพชรบุรี,2467,2589,1397,1397,539,569,358,401,135,163,30,43,,,0.0,0.0,5.0,9.0,523,607
491,2563,07,ปปส.ภาค 7,70,ราชบุรี,4270,4345,2275,2279,1076,1079,775,835,66,74,65,65,2.0,2.0,0.0,0.0,2.0,2.0,908,976
492,2563,07,ปปส.ภาค 7,75,สมุทรสงคราม,668,695,339,341,169,173,125,137,30,34,4,9,,,0.0,0.0,1.0,1.0,159,180
493,2563,07,ปปส.ภาค 7,74,สมุทรสาคร,1905,1984,329,329,943,984,598,629,12,13,16,20,,,0.0,0.0,7.0,9.0,626,662
494,2563,07,ปปส.ภาค 7,72,สุพรรณบุรี,3050,3133,1164,1164,918,927,834,895,100,112,30,29,1.0,1.0,0.0,0.0,1.0,3.0,965,1037
495,2563,08,ปปส.ภาค 8,81,กระบี่,4772,5108,797,800,2771,2870,947,1152,90,110,166,172,,,0.0,0.0,1.0,4.0,1203,1434
496,2563,08,ปปส.ภาค 8,86,ชุมพร,5051,5275,1409,1407,2343,2392,1073,1239,35,43,175,177,,,0.0,0.0,13.0,14.0,1283,1459
497,2563,08,ปปส.ภาค 8,80,นครศรีธรรมราช,14741,15204,6932,6935,4560,4680,1984,2207,80,120,1160,1226,,,0.0,0.0,17.0,28.0,3224,3553
498,2563,08,ปปส.ภาค 8,82,พังงา,3111,3248,1345,1351,1117,1159,466,529,47,54,129,147,1.0,1.0,0.0,0.0,4.0,5.0,643,731
499,2563,08,ปปส.ภาค 8,83,ภูเก็ต,6645,7417,1666,1660,3284,3579,868,1054,181,211,632,893,2.0,5.0,1.0,1.0,11.0,14.0,1684,2164
500,2563,08,ปปส.ภาค 8,85,ระนอง,2577,2651,936,936,1177,1202,312,352,44,48,92,94,14.0,17.0,0.0,0.0,1.0,1.0,462,511
501,2563,08,ปปส.ภาค 8,84,สุราษฎร์ธานี,11772,12433,3860,3851,4792,5025,1623,1942,130,145,1357,1457,,,0.0,0.0,7.0,10.0,3110,3544
502,2563,09,ปปส.ภาค 9,92,ตรัง,3688,3939,1496,1505,1015,1080,773,889,21,23,377,434,,,0.0,0.0,5.0,7.0,1171,1346
503,2563,09,ปปส.ภาค 9,96,นราธิวาส,4231,4535,911,918,2258,2384,857,1006,15,17,185,205,2.0,2.0,0.0,0.0,1.0,1.0,1059,1230
504,2563,09,ปปส.ภาค 9,94,ปัตตานี,4563,4777,1009,1012,2061,2135,834,904,56,59,598,661,,,0.0,0.0,1.0,2.0,1488,1624
505,2563,09,ปปส.ภาค 9,93,พัทลุง,2430,2661,489,488,896,961,632,754,35,46,374,408,,,0.0,0.0,2.0,2.0,1041,1208
506,2563,09,ปปส.ภาค 9,95,ยะลา,3326,3679,330,335,2029,2182,616,755,65,74,282,328,3.0,4.0,0.0,0.0,,,966,1161
507,2563,09,ปปส.ภาค 9,90,สงขลา,11024,12039,4073,4086,4149,4570,1991,2373,56,64,722,910,19.0,19.0,0.0,0.0,11.0,13.0,2788,3366
508,2563,09,ปปส.ภาค 9,91,สตูล,3525,3719,1549,1560,1120,1186,551,624,26,25,259,303,15.0,14.0,0.0,0.0,3.0,5.0,851,966
509,2563,10,กรุงเทพมหานคร,10,กรุงเทพมหานคร,21550,22641,9724,9754,6760,7142,4136,4395,352,373,489,899,34.0,18.0,0.0,0.0,44.0,49.0,5011,5685
510,2563,01,ปปส.ภาค 1,18,ชัยนาท,1532,1587,822,823,191,196,356,390,117,131,42,42,1.0,1.0,0.0,0.0,3.0,4.0,516,564
511,2563,01,ปปส.ภาค 1,12,นนทบุรี,3432,3632,937,937,1188,1231,1096,1184,80,87,120,177,,,0.0,0.0,11.0,16.0,1296,1448
512,2563,01,ปปส.ภาค 1,13,ปทุมธานี,4235,4509,1192,1193,1378,1396,1369,1426,69,83,213,364,,,0.0,0.0,14.0,47.0,1651,1873
513,2563,01,ปปส.ภาค 1,14,พระนครศรีอยุธยา,4199,4355,1745,1747,940,945,1217,1323,167,198,119,129,,,0.0,0.0,9.0,10.0,1503,1650
514,2563,01,ปปส.ภาค 1,16,ลพบุรี,4014,4118,1487,1490,1118,1133,1172,1241,174,190,60,60,,,0.0,0.0,3.0,4.0,1406,1491
515,2563,01,ปปส.ภาค 1,11,สมุทรปราการ,6990,7627,1816,1817,2646,2793,1906,2026,136,142,469,828,2.0,2.0,2.0,1.0,12.0,17.0,2515,2999
516,2563,01,ปปส.ภาค 1,19,สระบุรี,2791,2847,744,748,1079,1088,881,913,50,56,32,37,,,0.0,0.0,2.0,2.0,963,1006
517,2563,01,ปปส.ภาค 1,17,สิงห์บุรี,1083,1129,309,309,315,317,405,444,48,51,5,6,,,0.0,0.0,0.0,0.0,458,501
518,2563,01,ปปส.ภาค 1,15,อ่างทอง,1291,1345,423,424,410,419,392,433,46,49,18,18,,,0.0,0.0,2.0,2.0,456,500
519,2563,02,ปปส.ภาค 2,22,จันทบุรี,2919,2962,1705,1707,492,497,606,639,29,32,81,81,,,0.0,0.0,4.0,4.0,716,752
520,2563,02,ปปส.ภาค 2,24,ฉะเชิงเทรา,4562,4643,2732,2728,888,899,741,788,136,152,60,71,,,0.0,0.0,4.0,4.0,937,1011
521,2563,02,ปปส.ภาค 2,20,ชลบุรี,11839,12115,8364,8371,1606,1664,1464,1605,331,374,51,76,,,0.0,0.0,16.0,18.0,1846,2055
522,2563,02,ปปส.ภาค 2,23,ตราด,1443,1461,876,874,205,213,258,262,28,37,68,67,1.0,1.0,0.0,0.0,5.0,5.0,355,367
523,2563,02,ปปส.ภาค 2,26,นครนายก,2040,2096,1096,1096,522,553,341,356,41,44,35,42,,,0.0,0.0,2.0,2.0,417,442
524,2563,02,ปปส.ภาค 2,25,ปราจีนบุรี,3091,3150,1886,1878,605,610,540,584,37,44,17,22,1.0,1.0,0.0,0.0,5.0,11.0,595,651
525,2563,02,ปปส.ภาค 2,21,ระยอง,7639,7751,4929,4929,1463,1485,1080,1150,91,111,71,71,,,1.0,1.0,4.0,4.0,1243,1333
526,2563,02,ปปส.ภาค 2,27,สระแก้ว,2499,2604,1358,1364,448,454,542,613,80,99,67,69,1.0,2.0,0.0,0.0,2.0,2.0,690,783
527,2563,03,ปปส.ภาค 3,36,ชัยภูมิ,4187,4304,1694,1695,710,712,1131,1218,290,307,274,274,,,0.0,0.0,9.0,19.0,1695,1799
528,2563,03,ปปส.ภาค 3,30,นครราชสีมา,5778,6034,1862,1865,1325,1348,1533,1672,594,680,438,437,2.0,3.0,0.0,0.0,19.0,24.0,2567,2792
529,2563,03,ปปส.ภาค 3,31,บุรีรัมย์,3311,3586,1206,1208,317,329,1191,1394,481,606,113,45,,,0.0,0.0,3.0,4.0,1785,2045
530,2563,03,ปปส.ภาค 3,35,ยโสธร,3035,3094,1646,1645,375,379,574,617,249,259,155,155,,,0.0,0.0,0.0,0.0,978,1031
531,2563,03,ปปส.ภาค 3,33,ศรีสะเกษ,4612,4879,1264,1271,1091,1106,1539,1707,474,525,225,251,1.0,1.0,0.0,0.0,5.0,5.0,2239,2484
532,2563,03,ปปส.ภาค 3,32,สุรินทร์,2269,2571,899,901,202,211,582,738,438,553,126,135,1.0,1.0,0.0,0.0,16.0,27.0,1147,1427
533,2563,03,ปปส.ภาค 3,37,อำนาจเจริญ,1920,2029,843,843,327,330,476,538,165,207,105,105,3.0,5.0,0.0,0.0,1.0,1.0,749,855
534,2563,03,ปปส.ภาค 3,34,อุบลราชธานี,7745,7892,3832,3840,988,1005,1394,1472,1190,1244,332,324,4.0,2.0,1.0,1.0,3.0,3.0,2921,3043
535,2563,04,ปปส.ภาค 4,46,กาฬสินธุ์,4407,4524,1692,1697,1183,1195,1409,1502,55,61,55,56,,,0.0,0.0,9.0,9.0,1519,1619
536,2563,04,ปปส.ภาค 4,40,ขอนแก่น,7642,7846,3595,3611,2010,2060,1814,1930,131,149,80,82,3.0,3.0,0.0,0.0,9.0,11.0,2028,2164
537,2563,04,ปปส.ภาค 4,48,นครพนม,2492,2586,1326,1330,401,414,610,667,120,139,25,25,4.0,3.0,0.0,0.0,1.0,3.0,759,834
538,2563,04,ปปส.ภาค 4,38,บึงกาฬ,2976,3054,1405,1404,759,769,767,835,20,22,18,17,7.0,7.0,0.0,0.0,0.0,0.0,812,881
539,2564,01,ปปส.ภาค 1,18,ชัยนาท,1364,1400,763,765,232,233,423,449,97,110,27,29,,,,,0.0,0.0,514,551
540,2564,01,ปปส.ภาค 1,12,นนทบุรี,5056,5198,3202,3210,880,927,868,934,60,70,54,85,,,,,0.0,0.0,954,1057
541,2564,01,ปปส.ภาค 1,13,ปทุมธานี,4683,4823,1747,1756,1518,1583,901,955,106,114,111,136,,,,,0.0,0.0,1085,1167
542,2564,01,ปปส.ภาค 1,14,พระนครศรีอยุธยา,3492,3592,1766,1779,1048,1077,974,1023,112,130,47,57,,,,,0.0,0.0,1077,1148
543,2564,01,ปปส.ภาค 1,16,ลพบุรี,3887,3976,1925,1936,1258,1269,1180,1258,142,156,64,64,,,1.0,1.0,0.0,0.0,1304,1390
544,2564,01,ปปส.ภาค 1,11,สมุทรปราการ,6761,7316,2515,2536,2310,2470,1179,1269,159,173,527,852,5.0,7.0,,,0.0,0.0,1795,2220
545,2564,01,ปปส.ภาค 1,19,สระบุรี,2978,3063,1106,1127,1249,1275,873,925,69,79,19,22,,,,,0.0,0.0,918,981
546,2564,01,ปปส.ภาค 1,17,สิงห์บุรี,1053,1068,683,689,298,300,390,405,40,41,13,13,,,,,0.0,0.0,427,442
547,2564,01,ปปส.ภาค 1,15,อ่างทอง,1501,1559,755,763,511,522,385,427,51,57,21,21,,,,,0.0,0.0,437,481
548,2564,02,ปปส.ภาค 2,22,จันทบุรี,2539,2584,2200,2236,514,519,466,498,31,35,65,67,,,1.0,3.0,0.0,0.0,531,564
549,2564,02,ปปส.ภาค 2,24,ฉะเชิงเทรา,5194,5318,4111,4160,1033,1081,693,747,197,235,34,53,,,,,0.0,0.0,792,887
550,2564,02,ปปส.ภาค 2,20,ชลบุรี,8962,9177,7562,7679,1522,1557,1270,1404,284,333,60,65,,,,,0.0,0.0,1423,1571
551,2564,02,ปปส.ภาค 2,23,ตราด,1116,1132,971,983,268,278,188,197,29,29,24,24,,,,,0.0,0.0,222,231
552,2564,02,ปปส.ภาค 2,26,นครนายก,2959,3003,2449,2469,597,616,321,335,33,35,23,31,,,,,0.0,0.0,370,394
553,2564,02,ปปส.ภาค 2,25,ปราจีนบุรี,2650,2701,2263,2287,576,586,442,474,70,77,48,52,,,,,0.0,0.0,498,536
554,2564,02,ปปส.ภาค 2,21,ระยอง,5974,6085,4849,4892,1674,1698,995,1079,65,81,45,47,,,1.0,1.0,0.0,0.0,1046,1139
555,2564,02,ปปส.ภาค 2,27,สระแก้ว,2432,2523,2118,2169,519,533,585,655,77,96,48,48,,,,,0.0,0.0,649,727
556,2564,03,ปปส.ภาค 3,36,ชัยภูมิ,5919,6012,4620,4663,1172,1184,1251,1325,181,191,272,272,,,,,0.0,0.0,1619,1701
557,2564,03,ปปส.ภาค 3,30,นครราชสีมา,8471,8664,6083,6176,2017,2062,1800,1936,438,473,478,482,1.0,1.0,1.0,1.0,0.0,0.0,2550,2705
558,2564,03,ปปส.ภาค 3,31,บุรีรัมย์,6371,6666,5110,5217,729,754,1421,1632,399,512,93,93,,,,,0.0,0.0,1724,1993
